s_no,eng_name,songname,momentaryLoudness.mean,shortTermLoudness.mean,integratedLoudness,loudnessRange,pmfSpread,pmfSkewness,pmfKurtosis,pmfCentroid,LRImbalance,midSideRatio,crest100ms.mean,crest1sec.mean,panningCoeffs0.mean,panningCoeffs1.mean,panningCoeffs2.mean,panningCoeffs3.mean,spectralCentroid.mean,spectralEntropy.mean,spectralKurtosis.mean,spectralRollOff85.mean,spectralRollOff95.mean,spectralSkewness.mean,spectralSpread.mean,subBandFlux0.mean,subBandFlux1.mean,subBandFlux2.mean,subBandFlux3.mean,subBandFlux4.mean,subBandFlux5.mean,subBandFlux6.mean,subBandFlux7.mean,subBandFlux8.mean,subBandFlux9.mean
20,Manny Marroquin,SKITZO (feat. Young Thug),-11.3070755,-10.262728,-9.665963172912598,4.156978607177734,0.024403344839811325,-0.006719876546412706,0.502882719039917,0.4998641908168793,0.0003237249999900919,9.850288173997168,3.8647401332855225,5.728780746459961,-7.607847690582275,-0.010553281754255295,-0.7330835461616516,-0.03800887241959572,0.11185479909181595,7.819300174713135,23.354841232299805,1281.189697265625,2437.927490234375,2.5511138439178467,0.017476681619882584,0.31667864322662354,0.16857407987117767,0.1367264688014984,0.11167767643928528,0.09604194760322571,0.08563268184661865,0.05960255488753319,0.04819786548614502,0.031231828033924103,0.012594436295330524
21,Manny Marroquin,Stain (feat. Hunxho and BabyDrill),-9.293359,-8.600672,-8.17959976196289,3.060307502746582,0.045413538813591,0.0014927367446944118,-0.4389498233795166,0.4994681179523468,0.014932558720007786,79.40239423913276,3.3151631355285645,3.959916591644287,-7.279535293579102,0.16997511684894562,-0.7548143267631531,-0.012537488713860512,0.127798393368721,7.990211009979248,4.871182918548584,1116.5657958984375,2319.161376953125,1.7624075412750244,0.024170439690351486,0.5036436915397644,0.2617066502571106,0.1716729998588562,0.12358897179365158,0.10570075362920761,0.09544540196657181,0.06983349472284317,0.057221852242946625,0.041732773184776306,0.017097901552915573
22,Manny Marroquin,Friends,-15.814192,-12.566134,-8.620683670043945,9.942448616027832,0.01354594063013792,-0.010483301244676113,1.5404319763183594,0.4999925196170807,0.06643777545865931,3.704792828560573,3.930840253829956,5.569029331207275,-6.987005710601807,-0.21691693365573883,-0.38918548822402954,-0.03951483964920044,0.12460797280073166,8.554854393005371,3.7307918071746826,1695.8529052734375,3012.879638671875,1.808022379875183,0.020507238805294037,0.15959900617599487,0.06193426251411438,0.1131187453866005,0.10358621925115585,0.09610021114349365,0.08833374083042145,0.08110036700963974,0.061191704124212265,0.0347018800675869,0.009671795181930065
23,Manny Marroquin,Rocket Power,-9.891753,-9.23873,-8.69443130493164,4.085851192474365,0.023291904479265213,-0.004208846483379602,2.0681138038635254,0.5001478791236877,0.002224157281827938,8.694069770965426,3.8133761882781982,4.805757522583008,-6.767843246459961,-0.015966882929205894,-0.553795576095581,-0.007316191680729389,0.08678655326366425,7.521439075469971,34.85955810546875,957.8668212890625,1834.2557373046875,3.639338970184326,0.013930154033005238,0.21764038503170013,0.06190742179751396,0.15527954697608948,0.12410243600606918,0.10641114413738251,0.09041164070367813,0.05562594160437584,0.03929498419165611,0.026403507217764854,0.006489001680165529
24,Manny Marroquin,Speed Drive (From Barbie The Album),-9.527358,-8.194713,-6.5873589515686035,9.175439834594727,0.03112204000353813,0.00924498587846756,0.08901047706604004,0.4996672570705414,0.001192487943823314,7.095126104064294,3.408906936645508,4.306645393371582,-6.725551128387451,-0.013936575502157211,-0.4819686710834503,0.0013773755636066198,0.11556115746498108,7.997348785400391,7.2613935470581055,1024.685791015625,1953.502197265625,2.142143964767456,0.022708900272846222,0.29610663652420044,0.11563326418399811,0.21797651052474976,0.15543997287750244,0.1130240261554718,0.08906527608633041,0.07209180295467377,0.05125010386109352,0.03372357785701752,0.010281539522111416
25,Manny Marroquin,Galaxy,-9.891753,-9.23873,-8.69443130493164,4.085851192474365,0.023291904479265213,-0.004208846483379602,2.0681138038635254,0.5001478791236877,0.002224157281827938,8.694069770965426,3.8133761882781982,4.805757522583008,-6.767843246459961,-0.015966882929205894,-0.553795576095581,-0.007316191680729389,0.08678655326366425,7.521439075469971,34.85955810546875,957.8668212890625,1834.2557373046875,3.639338970184326,0.013930154033005238,0.21764038503170013,0.06190742179751396,0.15527954697608948,0.12410243600606918,0.10641114413738251,0.09041164070367813,0.05562594160437584,0.03929498419165611,0.026403507217764854,0.006489001680165529
26,Manny Marroquin,11.11,-10.588929,-9.717934,-9.263407707214355,4.056159019470215,0.05002519488334656,-0.001323516946285963,-0.6050782203674316,0.5002383589744568,0.00113150363405163,143.1981667143697,2.738163471221924,3.2723124027252197,-7.619646072387695,0.030850987881422043,-0.7471564412117004,0.05958913266658783,0.09850414097309113,7.34691047668457,13.049221992492676,485.62445068359375,1085.5867919921875,2.504124164581299,0.019915394484996796,0.5953284502029419,0.35533714294433594,0.17717598378658295,0.10975220799446106,0.07871575653553009,0.05942365527153015,0.04157309979200363,0.03295310586690903,0.026149127632379532,0.008950704708695412
27,Manny Marroquin,Rebels,-10.9693985,-10.224249,-8.15931510925293,6.793184280395508,0.016151363030076027,-0.020341014489531517,1.1080551147460938,0.49993178248405457,0.012182372235506469,4.208902689841513,3.8348388671875,4.806788921356201,-6.500614166259766,-0.013856787234544754,-0.4108327031135559,0.03880264610052109,0.11358684301376343,8.373028755187988,5.7970452308654785,1310.802978515625,2648.00927734375,1.964442491531372,0.018387209624052048,0.17064619064331055,0.07124266773462296,0.1329299360513687,0.1346443146467209,0.11103418469429016,0.09733688086271286,0.0840628370642662,0.06453948467969894,0.04071075841784477,0.01164163462817669
28,Manny Marroquin,Tempo,-21.112654,-13.967516,-6.781927108764648,2.050258159637451,0.033892713487148285,-0.0027229893021285534,0.013810873031616211,0.5005307793617249,-0.015109118364699315,12.697706737837697,3.3923141956329346,3.770411729812622,-7.558115005493164,0.04499361291527748,-0.7584530115127563,-0.05096818506717682,0.1327497512102127,8.030863761901855,8.78651237487793,2160.119873046875,3223.772705078125,2.1000618934631348,0.023421531543135643,0.3028712868690491,0.10521639883518219,0.18492640554904938,0.15680193901062012,0.13243384659290314,0.1198050007224083,0.08124735206365585,0.05597813427448273,0.03661009296774864,0.014321401715278625
29,Manny Marroquin,Aqu Te Espero,-12.99113,-10.603113,-9.379830360412598,7.271640777587891,0.013826077803969383,-0.02535203844308853,0.5094037055969238,0.5001320242881775,0.0084861190522276,4.055846922022992,3.5182769298553467,5.092942714691162,-6.687349796295166,-0.03051445633172989,-0.5141109228134155,-0.005134094040840864,0.07858702540397644,7.212117671966553,22.379650115966797,691.29638671875,1238.255859375,3.474663257598877,0.01582879200577736,0.15855666995048523,0.07656441628932953,0.1355656236410141,0.14106358587741852,0.11579642444849014,0.08812461048364639,0.05168256536126137,0.03028029203414917,0.01682431809604168,0.005843291524797678
