Sno,eng_name,songname,momentaryLoudness.mean,shortTermLoudness.mean,integratedLoudness,loudnessRange,pmfSpread,pmfSkewness,pmfKurtosis,pmfCentroid,LRImbalance,midSideRatio,crest100ms.mean,crest1sec.mean,panningCoeffs0.mean,panningCoeffs1.mean,panningCoeffs2.mean,panningCoeffs3.mean,spectralCentroid.mean,spectralEntropy.mean,spectralKurtosis.mean,spectralRollOff85.mean,spectralRollOff95.mean,spectralSkewness.mean,spectralSpread.mean,subBandFlux0.mean,subBandFlux1.mean,subBandFlux2.mean,subBandFlux3.mean,subBandFlux4.mean,subBandFlux5.mean,subBandFlux6.mean,subBandFlux7.mean,subBandFlux8.mean,subBandFlux9.mean
10,Chris Lord Alge,Know Your Enemy,-9.3980665,-6.5254364,-6.391014099121094,2.207455635070801,0.020417915657162666,-0.004493134096264839,-0.020595550537109375,0.5000582933425903,-0.06415783903432613,3.2789507845155152,3.850950002670288,4.413050174713135,-7.79414176940918,0.02801663428544998,-0.4591401219367981,-0.010096664540469646,0.1320887804031372,8.911332130432129,2.689765691757202,2214.512939453125,4189.67041015625,1.476373314857483,0.017742877826094627,0.17217867076396942,0.07117100805044174,0.14585505425930023,0.14613014459609985,0.1493457555770874,0.13060197234153748,0.11930467188358307,0.10444824397563934,0.07290752977132797,0.016839656978845596
11,Chris Lord Alge,Alive - Chris Lord-Alge Mix,-10.234028,-6.754893,-6.532586574554443,2.398343563079834,0.0210100170224905,0.010478254407644272,-0.04415488243103027,0.505533754825592,0.013368628759381909,3.514562208672435,3.7835159301757812,4.367618083953857,-6.874050617218018,0.03784902021288872,-0.4075469970703125,0.008848368190228939,0.14446166157722473,8.972354888916016,1.5119708776474,2242.507568359375,4456.4501953125,1.2971423864364624,0.02078312635421753,0.2210622876882553,0.10314466059207916,0.1655890792608261,0.15564537048339844,0.11080079525709152,0.10933879017829895,0.11751355975866318,0.09844962507486343,0.06949491798877716,0.019448675215244293
12,Chris Lord Alge,I Don't Want to Kno,-7.619577,-6.9146852,-6.130806922912598,2.9827404022216797,0.022799881175160408,0.04387533292174339,0.04944491386413574,0.4998911917209625,0.01768017921893816,4.038561047207631,3.6749725341796875,4.11573600769043,-6.463479995727539,0.009334717877209187,-0.46463334560394287,0.002715804846957326,0.1363106518983841,8.85374641418457,3.0143301486968994,1887.4554443359375,3870.1796875,1.504056453704834,0.021038882434368134,0.16238249838352203,0.06329014152288437,0.17448893189430237,0.18228396773338318,0.15769797563552856,0.12587842345237732,0.12104617059230804,0.10318383574485779,0.07319455593824387,0.02102387137711048
13,Manny Marroquin,Lightning,-11.2543745,-9.984736,-8.637243270874023,8.133689880371094,0.013270566239953041,0.0168903898447752,0.46728515625,0.49992311000823975,0.0161358919555945,2.2020085996847687,3.5222206115722656,4.618968963623047,-6.53278112411499,-0.03755924478173256,-0.4355383515357971,-0.0066939061507582664,0.10916310548782349,8.090546607971191,13.501166343688965,1015.6192016601562,2300.9580078125,2.390403985977173,0.019223488867282867,0.16662703454494476,0.07228176295757294,0.1225314661860466,0.11348288506269455,0.09618213772773743,0.09665141999721527,0.06825140118598938,0.04814115911722183,0.03243344649672508,0.010512485168874264
14,Manny Marroquin,Not Done Yet,-9.180504,-8.112705,-7.772463798522949,3.301481246948242,0.02540401741862297,0.02100842259824276,0.3558533191680908,0.4999997615814209,-0.021920236166657583,4.1160558746740294,3.629389524459839,4.393257141113281,-6.748505592346191,0.11428438127040863,-0.6150793433189392,0.042420484125614166,0.11212877184152603,7.917105674743652,9.676694869995117,1195.9730224609375,2646.298583984375,2.0492022037506104,0.017695311456918716,0.2662276029586792,0.11114908754825592,0.18058939278125763,0.13416096568107605,0.11825376003980637,0.09684107452630997,0.06731557101011276,0.05234115198254585,0.04427400976419449,0.014074896462261677
15,Manny Marroquin,Mama Told Me,-10.429771,-9.436989,-8.581518173217773,7.133053779602051,0.0444871224462986,0.055252835154533386,-0.7110991477966309,0.49680280685424805,0.0009562861376499104,17.09064074774412,2.837160348892212,3.378462076187134,-6.964611053466797,0.014864937402307987,-0.5822511911392212,0.02226327359676361,0.0890301838517189,7.367037296295166,19.40880584716797,686.5154418945312,1504.8724365234375,2.959866523742676,0.01531178131699562,0.5486648082733154,0.3568810224533081,0.15252834558486938,0.1191241443157196,0.11017896980047226,0.08718165010213852,0.06652897596359253,0.047439493238925934,0.03367329761385918,0.01119859516620636
16,Manny Marroquin,Hold Me,-12.892063,-11.353376,-9.83334732055664,6.816387176513672,0.02185182459652424,0.1390911489725113,0.7060656547546387,0.49996015429496765,0.0055160264074452835,20.68115998145038,3.564399480819702,4.825865745544434,-7.767220973968506,-0.07724197953939438,-0.8097094893455505,0.0018395581282675266,0.09929722547531128,7.461652755737305,15.358896255493164,906.874755859375,1745.52294921875,2.713139772415161,0.016994763165712357,0.2900005280971527,0.14067164063453674,0.13205650448799133,0.10160531848669052,0.10014094412326813,0.07229979336261749,0.044610388576984406,0.03570859879255295,0.025942817330360413,0.010533764958381653
17,Manny Marroquin,I KNOW ,-12.3282175,-10.631145,-9.393651008605957,5.375029563903809,0.020861677825450897,0.0743459016084671,1.5432319641113281,0.5002887845039368,-0.013779892162765645,52.411021952142555,4.102532386779785,5.3026838302612305,-8.144025802612305,0.0262602549046278,-0.7489404082298279,-0.0507279634475708,0.12435819953680038,7.984951019287109,11.003975868225098,1429.1685791015625,3029.029052734375,1.9432989358901978,0.019754497334361076,0.23523513972759247,0.10794392973184586,0.12758049368858337,0.10920782387256622,0.09238560497760773,0.080752894282341,0.05513867363333702,0.050642985850572586,0.03411564603447914,0.015121878124773502
18,Manny Marroquin,Focused (feat. Young Thug),-8.75345,-8.343266,-7.721965789794922,3.369475841522217,0.0244916919618845,0.06766173243522644,0.4711756706237793,0.499470055103302,-0.01812426975460167,5.555383587992376,3.8337976932525635,4.455575466156006,-7.087249279022217,0.2893500030040741,-0.7217543721199036,-0.006876714527606964,0.1217779815196991,8.063729286193848,7.4062042236328125,1355.9071044921875,2660.618408203125,2.095684289932251,0.02226416766643524,0.250639945268631,0.10005877912044525,0.1473710536956787,0.13955825567245483,0.13372983038425446,0.1203303411602974,0.08903557062149048,0.07095543295145035,0.04612458124756813,0.014150860719382763
19,Manny Marroquin,Wild Green - Dan Carey Dub,-9.629347,-8.982648,-8.422377586364746,6.211515426635742,0.025943772867321968,-0.009284766390919685,-0.010462045669555664,0.49978944659233093,0.06774885551444705,65.30016063027544,3.877652883529663,4.543678283691406,-7.38500452041626,-0.2902461588382721,-0.8577136993408203,0.14703334867954254,0.09747444093227386,7.909982681274414,8.736885070800781,867.5949096679688,1807.1246337890625,2.2561047077178955,0.015565579757094383,0.2784780263900757,0.10117805004119873,0.19618883728981018,0.15258744359016418,0.09649597853422165,0.07748744636774063,0.06414524465799332,0.04840375855565071,0.03130430355668068,0.009207624942064285
